date,NYT,MTCH,SIRI,MSGS,SNAP,LUMN,TTD,NXST,IRDM,TDS,CNK,MGNI,AD,BATRK,CARG,WLY,STGW,ZD,MUSA,WYNN,EAT,KMX,LEA,MHK,GAP,ETSY,URBN,CHDN,HRB,CROX,WH,FND,GNTX,MTN,MTH,MAT,TAP,PPC,CAG,CELH,SFM,LW,INGR,CPB,ELF,PSMT,CHEF,IPAR,CALM,FRPT,FIZZ,MZTI,CENT,COTY,RRC,PBF,SM,MTDR,NOV,MGY,AROC,MUR,CNX,OII,PTEN,CVI,WHD,DK,TDW,CRK,HP,BTU,ORI,ONB,HLI,FDS,AMG,PRI,WAL,PB,CBSH,KNSL,BOKF,VLY,OMF,WEX,GBCI,MKTX,RLI,SIGI,OZK,GMED,BIO,HSIC,PODD,RGEN,IONS,BRKR,HQY,CHE,LNTH,AMRX,RDNT,MMSI,ACAD,HAE,ITGR,ICUI,PBH,WMS,AYI,SPXC,R,FLS,SAIA,TTEK,OSK,BAH,DY,TTC,AGCO,TKR,ACM,AOS,KEX,MSA,GATX,ALK,QRVO,RMBS,VIAV,IDCC,FORM,AVT,DBX,SLAB,APPF,PLXS,EPAM,PEGA,CRUS,QLYS,CVLT,NOVT,SAIC,ITRI,WLK,ESI,NEU,MOS,EMN,CLF,EXP,SXT,HCC,BCPC,MTRN,SON,LPX,SLGN,CBT,AVNT,ASH,GPK,CTRE,ADC,CUBE,BRX,REXR,RHP,NNN,FR,STAG,VNO,MAC,EPRT,RYN,KRG,SBRA,CUZ,EPR,IRT,OGE,UGI,IDA,CWEN,SWX,ORA,POR,BKH,NJR,OGS,SR,NWE,OTTR,AWR,CPK,AVA,CWT,MGEE
2020-10-30,-0.071935,0.0554,0.06903,-0.058745,0.508617,-0.145689,0.091889,-0.083732,0.032448,-0.078091,-0.180999,0.299281,-0.013884,-0.025702,-0.078595,-0.013377,0.453416,-0.019358,-0.04662,0.008634,0.019195,-0.059515,0.107841,0.057383,0.142102,-0.000329,0.073522,-0.08955,0.059546,0.224667,-0.07901,-0.024064,0.079328,0.084451,-0.21107,0.176923,0.050656,0.118237,-0.009691,-0.114487,-0.089823,-0.042553,-0.063293,-0.028144,0.10343,0.038375,-0.070151,0.099331,-0.000521,0.025526,0.151154,-0.070805,-0.024293,0.074074,-0.006043,-0.179262,0.019469,-0.144068,-0.072847,-0.160541,0.102232,-0.134528,0.027542,0.159091,-0.101756,-0.110662,-0.114122,-0.096136,-0.126678,0.212329,0.015018,-0.439132,0.104477,0.113057,0.061812,-0.084747,0.102223,-0.025632,0.302973,0.063283,0.10588,-0.01425,0.140361,0.115328,0.11648,-0.089372,0.126391,0.118898,0.035471,0.01107,0.176262,0.052504,0.137663,0.08166,-0.060611,0.128982,-0.010537,0.070189,0.002336,-0.004226,-0.142857,0.072165,-0.054723,0.150575,0.126061,0.158625,-0.00949,-0.027194,-0.093081,0.015855,-0.12788,-0.086028,0.166193,0.067057,0.170604,0.056649,-0.083537,-0.053989,0.229459,-0.022037,0.037162,0.10107,0.071702,-0.016051,0.064142,-0.01677,0.071059,0.034398,-0.01279,0.007305,0.052856,-0.013339,0.137184,-0.045279,-0.051921,0.047113,0.007475,-0.015433,-0.044327,-0.042631,0.021053,-0.103663,-0.029657,0.032087,-0.021657,0.118703,0.069598,0.115128,0.044899,0.012589,0.034818,0.28972,-0.012396,0.139975,-0.118713,0.023763,-0.016144,-0.042686,-0.031514,-0.063095,0.054954,0.174225,-0.016215,-0.056778,-0.039056,-0.02467,0.050139,-0.062446,0.015297,0.082881,-0.057285,0.000252,0.024622,-0.088401,0.025035,-0.098253,-0.040091,-0.09913,-0.045685,-0.099541,-0.133091,0.059284,0.038795,-0.019406,0.097998,0.044511,0.041521,0.198951,0.107042,0.059263,0.079941,0.000434,0.053384,0.071752,0.060271,-0.003469,0.153143,-0.026378,0.025777,0.037664
2020-11-30,0.081946,0.192071,0.135527,0.19599,0.127697,0.241107,0.590732,0.286102,0.21507,0.11647,0.886446,1.104097,0.07658,0.221299,0.256899,0.115632,-0.017094,0.320124,0.050249,0.387546,0.150896,0.081444,0.183263,0.219401,0.077635,0.321655,0.225604,0.206302,0.089223,0.125358,0.236294,0.097123,0.178171,0.188761,0.035136,0.124909,0.304595,0.128435,0.041892,0.603681,0.111286,0.144658,0.088306,0.071781,0.072521,0.177971,0.704882,0.322698,0.020339,0.195459,0.252139,0.0192,0.027721,1.47931,0.109423,0.554604,1.627319,0.439887,0.459524,0.440089,0.337294,0.322816,-0.029897,0.487745,0.683593,0.284287,0.369559,0.321074,0.622868,-0.082862,0.553749,0.046513,0.100738,0.142016,0.033174,0.091547,0.156044,0.185347,0.250487,0.140083,0.059598,0.281542,0.148749,0.196336,0.131056,0.368945,0.138827,0.00165,0.117823,0.192381,0.128329,0.152724,-0.081716,0.011482,0.15955,0.13868,0.076251,0.190644,0.392309,0.000554,0.211786,-0.050481,0.283253,0.1003,0.219806,0.116332,0.233362,0.061365,0.0769,0.101042,0.331838,0.20854,0.213915,0.17033,0.18204,0.183399,0.200423,0.109581,-0.03203,0.104872,0.203106,0.23513,0.157226,0.089379,0.314627,0.136286,0.168131,0.34521,0.230213,0.139956,0.097166,0.070204,0.446208,0.23024,0.093647,0.143959,0.140407,0.074346,0.043308,0.129444,0.163061,0.081503,0.206365,0.103569,0.211732,0.15688,0.115453,0.182709,0.033744,0.187027,0.204849,0.32971,0.067331,0.096133,0.161333,0.037419,0.141418,0.197261,0.20333,-0.015406,0.098019,0.176376,0.08129,0.152747,0.136258,0.061704,-0.041262,0.393248,0.031425,0.61079,0.177757,0.051997,-0.039254,0.287616,0.46788,0.243341,0.109929,0.389962,0.276178,0.311225,0.510906,0.060082,0.052649,0.097094,0.040611,0.05074,-0.014302,0.113535,0.052926,0.083295,0.131939,0.155215,0.141327,0.112603,0.047322,-0.007323,0.069952,0.12944,0.115328,0.061672
2020-12-31,0.206478,0.086057,-0.01849,0.086777,0.127195,-0.066987,-0.111057,0.037435,0.225615,-0.012787,0.126861,0.616316,-0.021052,-0.0048,0.266667,0.331889,0.091304,0.090168,0.020827,0.122687,0.128916,0.010484,0.114245,0.120162,-0.036737,0.107094,-0.065011,0.0864,-0.144116,0.064018,0.035189,0.159321,0.040798,0.011311,-0.081309,0.126533,-0.017609,0.038115,-0.008206,0.56,-0.050543,0.087869,0.028055,-0.033386,0.158694,0.120694,0.114534,0.113791,-0.040634,0.037332,-0.078069,0.08988,-0.035714,-0.023644,-0.082191,-0.02204,0.446809,0.184676,0.119902,0.1296,0.114543,0.202783,0.147715,0.30972,0.225855,0.053748,0.123707,0.20918,-0.090448,-0.102671,0.017128,0.785189,0.112531,0.046114,0.043134,-0.003775,0.167355,0.028095,0.169299,0.112153,0.050376,-0.166681,0.022853,0.078962,0.235188,0.174844,0.136468,0.0582,0.087956,0.083468,0.118383,0.085553,0.082526,0.039652,-0.008071,0.010334,0.118939,0.069551,-0.027619,0.113664,0.025076,0.156962,0.05102,0.00799,-0.056477,0.052282,0.126231,0.136672,-0.01968,0.19828,0.019963,0.064611,0.042891,0.087271,0.035866,-0.029099,0.069192,0.004493,0.2014,0.048439,0.114366,0.053377,-0.040663,-0.026461,0.024308,-0.000334,0.048801,0.020208,0.061208,0.110687,0.105535,0.012852,0.049268,0.164897,0.111167,0.086426,0.105014,0.046848,0.111749,0.018419,0.026217,0.282707,0.159338,-0.014669,0.022693,0.219947,0.085829,0.283851,0.082381,0.050228,0.036547,0.322434,0.113859,0.028583,0.22388,0.116924,0.092968,0.020496,0.085889,0.097042,0.083796,0.108088,0.053612,0.110839,0.154423,0.020205,0.043718,0.083824,0.029398,0.055616,0.085411,0.012056,0.055789,-0.04035,0.067002,0.044152,0.052244,0.038888,0.054006,0.011713,-0.097723,0.051936,-0.016363,-0.005377,0.060168,0.090878,-0.054475,0.145539,0.043812,0.010192,0.086806,-0.030437,0.011302,0.016239,0.070065,0.077079,0.044747,0.081472,0.091956,0.019805
2021-01-29,-0.040939,-0.074939,-0.017269,-0.120641,0.05732,0.269744,-0.043708,0.041029,0.252733,0.009693,0.16255,0.127971,0.015966,0.076367,-0.078159,-0.001095,0.095618,0.050671,-0.048139,-0.117877,0.040834,0.246877,-0.052003,0.018801,0.002972,0.119049,0.071484,-0.037682,0.086381,0.117459,-0.021366,-0.008401,-0.022657,-0.046602,-0.030911,0.038395,0.10998,-0.011729,-0.038388,0.061419,0.126866,-0.051308,-0.040676,0.00278,-0.136165,0.030629,0.062281,0.027938,0.021311,-0.018875,0.784923,-0.049801,0.095312,-0.092593,0.374627,0.192958,0.370917,0.266999,-0.098325,0.199717,0.02425,0.022314,0.173148,0.062893,0.169201,0.147651,0.004986,0.167393,0.09838,0.041191,0.048359,0.589208,-0.032603,0.013889,-0.035401,-0.090707,0.083481,0.04017,0.137281,-0.027682,0.017504,-0.062809,0.078563,0.04718,-0.033223,-0.073355,0.016956,-0.05223,-0.070763,-0.029859,0.19786,-0.054125,-0.015731,-0.015106,0.045182,0.043678,0.062434,0.069462,0.198537,-0.027618,0.206079,0.052516,-0.084824,-0.0245,-0.101197,-0.037558,-0.091021,-0.046669,0.147118,-0.013161,-0.005924,-0.051889,0.013439,-0.035007,-0.0224,0.050009,0.064134,-0.023056,0.074417,-0.006221,0.07576,-0.021975,0.006428,-0.00462,-0.020644,0.04505,0.115653,-0.060962,0.027726,0.088202,0.031375,0.063896,-0.049977,0.005696,0.019829,0.030077,-0.151244,-0.016494,-0.038845,-0.043599,0.139781,0.136211,0.133827,0.056674,0.018655,-0.103024,-0.06299,-0.039481,-0.015315,0.128205,-0.019246,0.053571,0.085644,-0.04392,0.079738,-0.071081,0.070151,-0.022616,0.022599,-0.01753,-0.021613,-0.045928,0.009975,-0.075561,0.012624,-0.047678,0.036596,0.037055,-0.003461,-0.042946,-0.034336,-0.035367,-0.044695,0.079,0.471415,-0.017925,0.04663,0.075866,-0.033391,-0.058507,0.219692,-0.011169,-0.029918,0.029463,-0.080496,-0.029753,-0.013004,0.264511,-0.011223,-0.037917,-0.01519,-0.047414,-0.044503,-0.065855,-0.068529,-0.028298,-0.062656,-0.066268,0.01129,-0.090676
2021-02-26,0.031861,0.092878,-0.063176,0.188153,0.240272,-0.007269,0.051437,0.216872,-0.222448,-0.045867,0.10919,0.410797,-0.056126,0.075056,-0.112821,0.155009,0.149091,0.085152,0.002646,0.323521,0.164912,0.014688,0.101685,0.218593,0.232099,0.106384,0.235873,0.230355,0.116077,0.095687,0.122228,0.032801,0.070499,0.162506,0.050461,0.11479,-0.113836,0.155315,-0.019364,0.114794,-0.067991,0.071076,0.195177,-0.054666,0.178768,0.030894,0.141077,0.176745,-0.00626,0.118943,-0.370991,0.000516,0.078269,0.204082,0.046689,0.676504,0.651965,0.367147,0.219709,0.423849,0.180095,0.332126,-0.004736,0.39645,0.203252,0.291228,0.219761,0.309168,0.312961,0.254945,0.193863,0.122716,0.067956,0.087994,-0.019892,0.007771,0.270348,0.017102,0.346241,0.089413,0.107405,-0.060726,0.172462,0.199803,0.087366,0.104719,0.161844,0.029264,0.080524,0.047805,0.109257,0.01313,0.018701,-0.060744,-0.030242,0.06195,-0.127684,0.053377,-0.014363,-0.139701,0.148125,0.120582,0.029592,0.028994,0.019147,0.106833,0.194986,0.014769,0.04275,0.335007,0.025449,0.075034,0.092127,0.040495,0.13454,0.139613,0.161231,-0.090253,-0.056199,0.069177,0.169085,0.039695,0.155489,0.09337,0.232467,0.033797,0.033545,0.331558,0.02253,0.104211,0.047249,-0.013082,0.110105,0.078165,-0.003756,0.187314,0.073359,0.091784,0.08472,0.038447,-0.127121,-0.298332,0.015132,0.059318,-0.103093,0.362939,0.119409,0.06297,-0.033683,0.132511,0.11093,-0.130378,0.139507,0.109924,-0.165143,0.115201,0.005911,0.036254,0.257042,0.031018,0.128817,0.124642,0.054945,0.01341,-0.012467,0.024777,0.06085,0.162433,-0.024929,0.191828,0.124103,0.050935,0.062722,0.07998,-0.167219,0.114313,0.061463,0.202635,0.042916,0.063411,0.139758,0.057229,-0.040957,0.064462,-0.015358,-0.103294,0.049426,-0.249562,-0.003074,0.009883,0.122251,-0.076896,0.085471,0.073619,0.030347,-0.050595,0.042394,0.084723,0.00982,0.006045
2021-03-31,-0.010748,-0.10121,0.041026,-0.067013,-0.203625,0.106868,-0.190876,0.020938,0.076742,0.293069,-0.090868,-0.148557,0.239552,-0.033692,-0.081696,0.028854,-0.012658,0.076136,0.159727,-0.048281,0.036011,0.110033,0.092885,0.098977,0.193587,-0.084442,0.09705,-0.013918,0.147741,0.048618,0.071339,0.004101,0.008197,-0.056666,0.090262,-0.013861,0.150731,0.062528,0.108164,-0.192844,0.261014,-0.028707,0.003865,0.105321,0.046004,0.00311,-0.021837,-0.027325,0.008399,0.018797,0.026227,0.008142,0.272149,0.174707,0.071577,-0.00352,0.181097,0.123742,-0.091391,-0.048093,-0.079535,0.004899,0.165741,-0.032203,-0.033941,-0.131341,-0.039222,-0.113192,0.005618,-0.029773,-0.061608,-0.288372,0.142011,0.06674,0.051874,0.015399,0.064728,0.046662,0.032019,0.025719,0.038392,-0.063956,0.03788,0.130652,0.145172,0.004176,0.053136,-0.104364,0.069293,0.069439,-0.008976,-0.01328,-0.022806,0.119483,0.007024,-0.084656,-0.141985,0.054806,-0.174256,0.032816,0.144004,0.248609,0.179501,0.074659,-0.473147,-0.122451,0.044336,-0.009928,0.056821,-0.060262,0.338199,0.04821,0.116276,0.054495,0.149853,-0.019151,0.119434,0.043946,0.212458,0.023519,0.109437,0.035992,0.107445,0.138791,-0.036445,-0.068141,-0.028188,0.064442,0.045613,-0.073403,-0.029666,0.001262,-0.005731,0.096223,0.182524,-0.094195,-0.137849,0.093594,0.061776,-0.135849,0.036806,0.078427,0.012082,-0.003325,-0.02949,-0.243859,0.04067,0.013296,0.00803,0.076895,0.013798,0.507496,0.072021,0.001927,-0.106416,0.050687,-0.03271,0.062615,0.164881,0.122649,0.065204,0.098359,0.055278,0.149231,0.061722,0.045819,0.032694,0.027947,0.061196,0.002846,0.005247,0.078365,0.069072,0.057056,-0.094428,-0.00564,-0.003976,0.00626,0.008129,0.053965,0.031209,0.091025,0.105569,0.079298,0.159207,0.024763,0.102005,-0.082037,0.135721,0.128634,0.022791,0.148425,0.122605,0.126167,0.139437,0.035182,0.101988,0.187515,0.025296,0.120722
2021-04-30,-0.10167,0.132843,0.001642,0.029979,0.182253,-0.038951,0.119157,0.049704,-0.07903,0.000871,0.038706,-0.037491,-0.064419,-0.004673,0.035669,0.057077,0.429487,0.009511,-0.035695,0.024168,-0.055305,0.004372,0.01429,0.068587,0.120482,-0.014281,-0.034687,-0.070003,0.021101,0.2445,0.047721,0.161709,-0.010414,0.11486,0.157419,0.077309,0.074291,0.007146,-0.006175,0.192508,-0.037941,0.038977,0.038812,-0.043061,0.127469,-0.131369,0.058109,0.037643,-0.026713,0.163781,-0.006543,0.053319,-0.066713,0.110988,-0.049371,0.002119,-0.034223,0.121962,0.08965,-0.019164,-0.015805,0.031688,-0.087075,-0.058669,-0.051894,0.110011,-0.026453,0.089531,-0.021548,-0.009024,-0.049332,0.209151,0.127289,-0.022751,-0.003609,0.089536,0.08146,0.080841,0.112558,-0.02043,0.015664,0.055886,-0.01545,0.002184,0.058638,-0.019166,0.038261,-0.018999,-0.000986,0.049628,0.010565,0.163775,0.103227,0.047083,0.131458,0.088987,-0.047598,0.065961,0.117206,0.036514,0.109031,-0.181278,0.027126,0.062124,-0.203101,-0.394109,0.019327,0.013775,-0.011797,0.079989,0.125223,0.041016,0.055387,0.021386,0.017001,-0.059608,0.048626,0.030051,0.010339,0.113952,0.015803,0.033264,0.036188,0.006002,0.056735,0.07159,0.053591,-0.001011,0.02994,-0.023663,0.042038,0.099521,-0.132121,0.058058,-0.036009,-0.000851,0.022771,0.006533,0.153924,0.110198,-0.12242,-0.03264,0.077674,-0.001365,0.074328,0.014552,0.057439,0.196282,-0.088305,0.112939,0.047857,-0.111885,0.027751,0.059318,-0.074723,0.014193,0.068991,0.034123,0.187883,0.003331,0.046529,0.074043,-0.028839,0.021476,0.038436,0.048542,0.119218,0.116163,0.102183,0.014708,0.06519,0.086918,0.089926,0.007931,0.178633,0.147175,0.124961,0.087985,0.046659,0.046338,0.024039,0.107895,0.05004,0.065838,0.025108,0.019545,0.0147,-0.078059,0.071413,0.033099,0.05217,0.046288,0.019624,0.043405,0.022958,0.04721,0.02102,-0.03623,0.042776,0.047906
2021-05-28,-0.057036,-0.078712,0.027145,0.001082,0.004853,0.09804,-0.193567,0.035464,0.005791,0.119234,0.068868,-0.258427,0.106065,-0.012279,0.143436,0.113101,0.044843,0.029174,-0.031197,0.027025,-0.084612,-0.13547,0.051784,0.025207,0.010574,-0.171337,0.090808,-0.056596,0.115004,0.011187,0.026673,-0.113686,0.009096,0.00529,0.012031,-0.01165,0.061329,0.003339,0.027231,0.143805,0.038657,0.027792,0.016272,0.019267,-0.07438,0.05069,-0.04561,0.03913,-0.065579,-0.043285,0.027578,0.010611,0.014592,-0.10989,0.380856,0.138223,0.259494,0.165594,0.07826,0.147425,3.6e-05,0.289563,0.014903,0.327442,0.238167,-0.025364,0.178532,-0.060682,0.122349,0.0255,0.111985,0.791892,0.066613,0.015383,0.130074,-0.003066,0.017619,0.018295,-0.045776,0.025763,0.000899,-0.042744,0.041259,0.039941,0.029863,-0.045319,-0.011875,-0.04344,-0.051379,-0.008053,0.041962,0.004041,-0.044054,0.048828,-0.086546,-0.137452,-0.130079,0.014011,0.094116,0.031618,0.023207,0.027223,0.18487,-0.051258,0.086576,-0.160571,-0.036323,-0.001008,0.144858,0.016746,0.00124,0.032476,0.031557,0.069375,-0.018507,-0.062379,0.059043,0.02387,-0.201364,-0.030628,-0.025514,0.058274,-0.021376,0.049004,0.025589,0.048178,0.009723,0.000868,-0.028963,0.030558,0.071516,0.163641,-0.099617,0.003188,0.064202,-0.031146,-0.067344,0.06891,0.043364,-0.069324,0.049187,-0.046172,0.095814,0.055121,0.004921,0.060151,0.077237,0.071741,-0.009694,0.027288,0.08675,0.12654,0.062401,0.054839,0.157905,0.029955,0.115289,0.038213,0.022675,0.002377,0.165041,0.023833,0.103621,-0.0469,-0.037221,0.001941,0.034246,0.016562,-0.005761,-0.047553,-0.001507,0.01748,-0.01862,0.045272,0.166698,-0.022527,0.052646,0.018741,-0.021386,0.011454,0.030183,0.014251,0.02801,0.053535,-0.037513,-0.05339,-0.045296,-0.044539,-0.057413,-0.038208,0.018355,-0.069407,-0.048845,-0.068793,0.024154,0.006552,-0.033412,-0.005732,-0.028653,0.00778
2021-06-30,0.017048,0.124634,0.0464,-0.067391,0.096909,-0.018063,0.315333,-0.026529,0.046585,-0.113072,-0.031333,0.139394,-0.038145,0.015356,-0.070517,-0.050489,0.255365,0.104553,-0.010682,-0.072571,0.006509,0.121191,-0.092337,-0.087763,0.005979,0.24956,0.052605,-0.006365,-0.043413,0.150928,-0.034832,0.07517,-0.067887,-0.031694,-0.126219,-0.052334,-0.07939,-0.077371,-0.045145,0.16097,-0.065789,-0.022184,-0.039837,-0.063283,-0.030714,0.030691,0.034785,-0.055506,0.037239,-0.078385,-0.054075,0.040654,-0.03641,0.04826,0.235988,-0.052045,0.237689,0.175262,-0.049628,0.209753,-0.031521,0.073306,0.002937,0.0911,0.190243,-0.035727,0.047945,-0.030058,-0.124273,0.184726,0.155044,0.196079,-0.04345,-0.07559,0.098442,0.003739,-0.059695,-0.055915,-0.071593,-0.039572,-0.039373,-0.010153,-0.04877,-0.05475,0.035788,-0.01026,-0.054421,-0.006323,-0.008438,0.078119,-0.012878,0.075909,0.069592,-0.024329,0.017948,0.093149,0.070872,0.094182,-0.031761,-0.034274,0.139794,-0.095406,0.272762,0.071594,0.091764,0.180305,0.041229,-0.010862,0.044716,0.027773,0.006891,-0.024749,-0.091209,-0.044124,-0.089807,0.021512,-0.051734,0.007172,-0.005206,-0.008394,-0.057744,-0.088864,-0.025996,0.01393,-0.071789,-0.014757,-0.098652,-0.128468,0.070764,0.212168,0.007416,-0.095939,0.034326,-0.085705,0.108227,0.122217,0.046779,-0.074891,0.069849,0.178428,0.090304,0.041477,0.026257,-0.030294,-0.023704,0.048558,-0.10687,-0.000428,-0.056584,-0.115278,-0.063825,0.071571,-0.03001,-0.00219,-0.060109,0.001985,-0.044388,-0.009182,-0.102961,-0.014954,-0.104593,-0.050281,-0.077393,0.030343,0.009302,0.006067,0.065508,0.007926,0.035383,0.054065,0.011434,0.036694,0.051532,-0.012902,0.147077,0.06603,-0.051965,0.038207,0.041786,-0.008358,0.071821,0.06733,-0.024638,0.012965,-0.004594,-0.013045,0.002727,0.006951,-0.029965,-0.002432,-0.066602,-0.002691,0.01746,-0.040269,0.017511,0.002394,0.054566,-0.058681,-0.022871,-0.007731
2021-07-30,0.006938,-0.012279,-0.010703,-0.056962,0.092163,-0.082414,0.058816,-0.005477,0.056014,-0.013681,-0.292483,-0.10461,0.001377,-0.047533,0.090355,-0.017615,-0.041026,0.027045,0.10602,-0.195994,-0.121423,0.037166,-0.001712,0.014101,-0.13001,-0.108482,-0.098011,-0.062847,0.045571,0.165551,-0.003182,0.154305,0.032181,-0.035764,0.154124,0.080597,-0.089402,-0.001352,-0.079439,-0.098042,-0.010865,-0.172204,-0.029724,-0.033164,0.017318,-0.013955,-0.091423,0.067639,-0.036454,-0.101313,-0.03917,0.022531,-0.087663,-0.06531,-0.091289,-0.400654,-0.240764,-0.141905,-0.098563,-0.104287,-0.033669,-0.06744,-0.114202,-0.148362,-0.193159,-0.239421,-0.018518,-0.196115,-0.060581,-0.088456,-0.121361,0.476671,-0.010036,-0.086315,0.089375,0.064569,0.02743,-0.045188,-0.000323,-0.050279,-0.051368,0.084208,-0.029908,-0.040209,0.018194,-0.021506,-0.058334,0.024979,0.036237,0.002465,-0.027568,0.072746,0.147791,0.080334,0.01887,0.230839,-0.06894,0.082522,-0.080765,0.003203,-0.053184,-0.037109,0.090531,0.083978,-0.113161,-0.087785,0.039172,-0.012196,0.008637,0.047353,-0.061558,0.091356,0.024485,0.043899,0.07881,0.094068,-0.040838,0.007396,-0.068831,0.035129,0.013269,-0.013525,-0.005686,-0.020338,-0.04502,-0.006643,0.042726,-0.037805,-0.030974,-0.002109,-0.054926,-0.093274,0.021942,0.030938,0.038931,-0.027798,0.002833,-0.011924,0.095585,-0.08298,-0.029723,0.00864,-0.033005,0.041926,-0.00071,-0.013603,-0.079587,0.000428,-0.018852,-0.02131,-0.034518,0.159555,-0.005559,0.011681,0.085465,0.027655,-0.052953,-0.046487,-0.080444,-0.023615,-0.032847,-0.013019,-0.027772,0.056781,0.038313,0.069211,0.072107,0.015095,0.080246,-0.028622,0.053803,0.048822,0.107197,-0.067924,-0.106849,0.102071,0.049541,-0.076235,0.021429,0.089024,-0.040509,0.064604,0.015013,-0.00691,0.081538,0.083082,0.056504,0.003021,0.061198,0.030778,-0.026535,-0.004587,-0.018265,0.029392,0.040565,0.110106,0.035402,0.003749,0.128556,0.049436
2021-08-31,0.15989,-0.137063,-0.028646,0.110852,0.022709,0.007072,-0.022708,0.022999,0.05399,-0.090827,0.148101,-0.042244,-0.121288,-0.022684,0.062238,-0.011569,0.244207,-0.025271,0.054404,0.034171,-0.019691,-0.065248,-0.085953,0.014674,-0.083648,0.178464,-0.111888,0.132939,0.044806,0.051616,0.008881,0.010573,-0.094916,-0.001147,0.027261,-0.017035,-0.020759,0.256885,-0.001718,0.191315,0.013019,-0.020743,0.00057,-0.045517,0.120971,-0.053261,0.045297,-0.056329,0.0364,-0.125026,0.025782,-0.104261,-0.046386,0.119129,-0.040052,0.134133,0.02139,-0.068786,-0.046343,0.126249,-0.091918,-0.015257,-0.061157,-0.072398,-0.032419,0.054173,0.043631,-0.015535,0.015901,-0.027961,-0.052447,0.364646,0.063247,0.044238,0.012346,0.06653,0.073722,0.049242,0.054667,0.024784,-0.000141,0.018561,0.054235,0.011636,0.017913,-0.032467,0.032971,0.002957,0.010124,0.030343,0.04225,-0.018877,0.088315,-0.056893,0.064786,0.15173,0.070544,0.074157,-0.132603,0.00222,0.007642,0.144016,-0.145073,0.023969,-0.190476,0.032242,0.009194,-0.019381,0.092103,-0.064149,0.052173,-0.062706,0.05221,-0.076503,0.062522,0.078905,-0.038928,-0.041098,0.085447,-0.033409,0.043162,-0.071258,0.041296,0.033983,-0.074599,-0.007257,-0.006179,-0.01189,-0.008228,0.005917,-0.023966,0.0944,0.043478,-0.020813,0.006986,0.057923,-0.165961,0.016718,0.130422,0.078267,0.013077,0.15577,0.071173,0.091233,-0.035167,-0.148144,0.057279,-0.025711,0.107056,0.03042,0.003903,-0.0612,0.109822,-0.003785,0.202406,0.040996,0.025127,0.031029,0.147929,0.050577,-0.023866,0.073578,0.074695,0.070423,-0.088309,-0.005064,0.077326,0.018679,0.006665,0.083051,-0.025783,0.022088,0.025488,-0.025089,0.058086,0.087584,-0.024662,0.004961,-0.123833,-0.029204,0.013933,0.062241,0.049186,0.006958,0.005732,0.106133,0.013863,0.021757,0.050102,0.047794,-0.030633,-0.018895,-0.059901,0.025972,0.088231,0.048357,0.049041,-0.013171,0.017435,0.035952
2021-09-30,-0.029736,0.142244,-0.027113,0.028598,-0.029431,0.007317,-0.121799,0.014758,-0.104696,-0.031845,0.077398,-0.035148,-0.001878,0.02205,0.033904,-0.101377,0.098854,-0.007843,0.077151,-0.166585,-0.079219,0.021963,-0.018565,-0.102953,-0.150767,-0.03838,-0.100848,0.140523,-0.01522,0.004621,0.065292,-0.020357,0.070779,0.095785,-0.130357,-0.130679,-0.024195,0.044541,0.022645,0.101884,-0.069478,-0.05802,0.013089,0.001917,-0.061389,-0.083442,0.077407,0.034411,0.0,0.113548,0.127605,-0.043472,0.042345,-0.195496,0.547879,0.247116,0.381152,0.323131,-0.004557,0.134566,0.074219,0.174506,0.110915,0.082927,0.162791,0.156945,0.005598,0.050263,0.048696,0.751271,0.018202,-0.074468,-0.053865,0.017407,0.025955,0.038293,-0.11181,0.004512,0.115417,0.025375,-0.011038,-0.110806,0.017036,0.029901,-0.04323,-0.040475,0.039241,-0.116049,-0.082029,-0.096206,0.012962,-0.061029,-0.073147,0.007541,-0.0456,0.021238,-0.156439,-0.115615,0.009194,-0.024292,-0.026166,-0.053191,-0.066858,0.000418,-0.051399,0.12494,-0.095657,0.170705,-0.022304,-0.052387,-0.060478,-0.144526,0.040508,-0.102912,-0.008745,0.038237,-0.106563,-0.031254,-0.054294,-0.113971,-0.10965,-0.110416,-0.03676,-0.160203,-0.105057,-0.105257,-0.017607,0.021974,-0.110833,-0.067227,-0.033763,-0.059493,-0.039866,-0.080692,-0.078524,-0.110773,0.019475,-0.026353,-0.098497,-0.076292,-0.015776,-0.051883,-0.069902,0.008354,0.01579,-0.09975,0.043389,-0.046195,-0.025173,0.112599,-0.104147,-0.155944,-0.162278,0.048705,0.039304,0.033115,-0.060112,-0.087596,-0.032629,-0.095922,-0.061423,-0.106207,-0.021842,-0.068614,-0.063925,-0.108714,-0.088181,-0.057143,-0.079781,0.007584,-0.092838,-0.065031,-0.068168,0.003104,-0.021663,-0.130873,-0.022678,0.013558,-0.08,-0.032936,-0.022154,-0.00061,-0.069189,-0.072579,-0.018699,-0.03568,-0.048784,-0.063546,-0.076817,-0.107635,-0.058166,-0.117655,-0.073572,-0.090063,0.020047,-0.072552,-0.078031,-0.065233,-0.072699,-0.08741
